CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
369153065,09/26/2016,08:15:00,09/26/2016,08:30:00,09/26/2016,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE-HOUSE,,,989828,182257,40.666936548,-73.979894622,"(40.666936548, -73.979894622)"
432981791,09/26/2016,08:15:00,09/26/2016,08:20:00,09/26/2016,105,ROBBERY,389,"ROBBERY,DWELLING",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1009931,197789,40.70953282,-73.907370871,"(40.70953282, -73.907370871)"
913073049,09/26/2016,08:15:00,09/26/2016,08:20:00,09/26/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,1002438,219514,40.76918112,-73.934339144,"(40.76918112, -73.934339144)"
725690693,09/26/2016,08:15:00,,,09/26/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,PRIVATE/PAROCHIAL SCHOOL,,,996726,231664,40.802539534,-73.954938035,"(40.802539534, -73.954938035)"
217558830,09/26/2016,08:15:00,09/26/2016,15:30:00,09/26/2016,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESTAURANT/DINER,,,1033272,189472,40.686606104,-73.823241312,"(40.686606104, -73.823241312)"
684064862,09/26/2016,08:10:00,09/26/2016,08:15:00,09/26/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1008343,239467,40.823932548,-73.912949346,"(40.823932548, -73.912949346)"
298197749,09/26/2016,08:10:00,09/26/2016,08:20:00,09/26/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,RESIDENCE - APT. HOUSE,,,1010496,203229,40.724462652,-73.905311726,"(40.724462652, -73.905311726)"
130729047,09/26/2016,08:05:00,09/26/2016,08:20:00,09/26/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,DRUG STORE,,,992869,230315,40.798841501,-73.968871281,"(40.798841501, -73.968871281)"
878297515,09/26/2016,08:00:00,09/26/2016,08:10:00,09/26/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1004394,176572,40.651311318,-73.927406068,"(40.651311318, -73.927406068)"
198107329,09/26/2016,08:00:00,09/26/2016,09:00:00,09/26/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,963253,172121,40.639092299,-74.075657021,"(40.639092299, -74.075657021)"
379425070,09/26/2016,08:00:00,09/26/2016,11:30:00,09/26/2016,232,POSSESSION OF STOLEN PROPERTY,490,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,RESIDENCE-HOUSE,,,951844,169623,40.632201429,-74.116753452,"(40.632201429, -74.116753452)"
307131260,09/26/2016,08:00:00,,,09/26/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1020086,254810,40.866004706,-73.870437949,"(40.866004706, -73.870437949)"
217895508,09/26/2016,08:00:00,09/26/2016,15:30:00,09/26/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018667,181540,40.664903409,-73.875943428,"(40.664903409, -73.875943428)"
829924179,09/26/2016,08:00:00,09/26/2016,13:41:00,09/26/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,STATEN ISLAND,120,INSIDE,RESIDENCE - PUBLIC HOUSING,,RICHMOND TERRACE,960040,174187,40.644754824,-74.087241385,"(40.644754824, -74.087241385)"
716931890,09/26/2016,08:00:00,,,09/26/2016,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,OTHER,,,998016,196598,40.706290365,-73.950350331,"(40.706290365, -73.950350331)"
841943617,09/26/2016,08:00:00,09/26/2016,08:10:00,09/26/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,OPPOSITE OF,STREET,,,1036136,188507,40.683941079,-73.812921961,"(40.683941079, -73.812921961)"
364439707,09/26/2016,08:00:00,09/26/2016,11:00:00,09/26/2016,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,OPPOSITE OF,STREET,,,1030197,213404,40.752310072,-73.834165545,"(40.752310072, -73.834165545)"
727896312,09/26/2016,08:00:00,09/26/2016,13:00:00,09/26/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1014559,239546,40.824130238,-73.890489544,"(40.824130238, -73.890489544)"
704779508,09/26/2016,07:55:00,09/26/2016,08:05:00,09/26/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,996262,230738,40.799998559,-73.956615663,"(40.799998559, -73.956615663)"
817127563,09/26/2016,07:50:00,09/26/2016,08:00:00,09/26/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1024865,243982,40.836264398,-73.853225304,"(40.836264398, -73.853225304)"
552619922,09/26/2016,07:50:00,09/26/2016,07:55:00,09/26/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1004931,163567,40.61561412,-73.925510671,"(40.61561412, -73.925510671)"
140463653,09/26/2016,07:50:00,09/26/2016,08:00:00,09/26/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,FRONT OF,RESIDENCE - PUBLIC HOUSING,,HOWARD,1009303,183811,40.671168243,-73.909688025,"(40.671168243, -73.909688025)"
962206207,09/26/2016,07:49:00,,,09/26/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,VAN DYKE I,1010854,182099,40.666464662,-73.904103595,"(40.666464662, -73.904103595)"
